FH ID,Hotel Name,City,Address,Zipcode,Latitude,Longitude,Link,B.com ID
32775,Hotel Ridz,Kolkata,"1, New Town CBD, 2, Rajarhat",700136,22.62778,88.45248,https://www.booking.com/hotel/in/capital-o-84509-ritz-plaza.en-gb.html?aid=964694&app_hotel_id=8062182&checkin=2022-05-13&checkout=2022-05-14&from_sn=android&group_adults=2&group_children=0&label=Share-UzbwYX%401652419581&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA,8062182
32808,Hotel SS,Kanpur,"37-B, Vikas Nagar, Gadarian Purva",208024,26.494205,80.28307,https://www.booking.com/hotel/in/oyo-23616-ss.en-gb.html?aid=356980;label=gog235jc-1DCAsobEIMb3lvLTIzNjE2LXNzSDNYA2hsiAEBmAEJuAEYyAEM2AED6AEBiAIBqAIEuALN9OeTBsACAdICJDM2NzQ3ZjRmLTZjNjktNGRlNy04OTYzLWEwYWViMjEwZTUyY9gCBOACAQ;sid=9fb35b69c8a5b3ec65f2f72aee1a2df0;dist=0&keep_landing=1&sb_price_type=total&type=total&,4735846
32970,Hotel Star Residency,Mumbai,Star Residency Crystal Enclave near Mayur plaza behind Raja restaurant & Bar marol Maroshi military road Andheri East,400059,19.11918,72.88347,https://www.booking.com/hotel/in/spot-on-40727-star-residency-spot.en-gb.html?aid=356980;label=gog235jc-1DCAsobEIhc3BvdC1vbi00MDcyNy1zdGFyLXJlc2lkZW5jeS1zcG90SDNYA2hsiAEBmAEJuAEXyAEM2AED6AEBiAIBqAIDuAKNnpyUBsACAdICJDFkZTg1NmQ2LWRkNzctNDhlYi1hNzNhLTRmZjZkMmI4M2IxNdgCBOACAQ;sid=da95182d4c39d5d086fe38f001b41466;dist=0&keep_landing=1&sb_price_type=total&type=total&,5181098
33195,Hotel Imperial,New Delhi,"Plot no.5, New Vardhman market, West Enclave, Pitampura, New Delhi",110034,28.69112,77.100488,https://www.booking.com/hotel/in/oyo-79963-collection-o-tisya.html,7196969
33196,Hotel Rockstar,Kolkata,"Plot no, 22, Circus Avenue, Kolkata",700017,22.52122,88.36244,https://www.booking.com/hotel/in/oyo-79536-flagship-rockstar.html?aid=318615&label=English_India_EN_IN_28546570345-eYW540EsJbOacWZK6kIFyAS217247309487%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atidsa-209717190505%3Alp1007765%3Ali%3Adec%3Adm&sid=49c963a9b1e9411abee66c947103eba5&dest_id=-2092511;dest_type=city;dist=0;group_adults=2;group_children=0;hapos=1;hpos=1;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;srepoch=1654609258;srpvid=1f746034293d0207;type=total;ucfs=1&#hotelTmpl,7178686
33218,Hotel Saimax,Goa,"1077 A Madhlawada Morjim, Goa",403519,15.62701,73.740399,https://www.booking.com/hotel/in/oyo-60478-sai-max.en-gb.html,5849594
33243,Hotel SSR Fern Suites,Hyderabad,"Plot No- 1-56 Padma Arcade, opp. IOCL Petrol Pump, ICRISAT Colony, Madeenaguda, Hyderabad",500049,17.495912,78.337057,https://www.booking.com/hotel/in/the-fern-suites.html,8161125
33273,Hotel F9 Mall Road,Mussoorie,"Hotel F9 Mall Road, Mussoorie",248179,30.455103,78.079534,https://www.booking.com/hotel/in/royal-classic-mall-road-mussoorie-mussoorie.en-gb.html,8487499
33274,Hotel Vardhan House,Pune,"Near Ticket Design Pvt Ltd, Veerbhadra Nagar, Baner, Pune",411045,18.56332,73.77291,https://www.booking.com/hotel/in/oyo-82897-vardhan-house.en-gb.html?aid=318615&label=English_India_EN_IN_28546570345-eYW540EsJbOacWZK6kIFyASM217271512460%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atidsa-209717190505%3Alp1007788%3Ali%3Adem%3Adm&sid=d82967321afd16b02284b8fc1195c942&dist=0;room1=A%2CA;sb_price_type=total;type=total&,7753996
33277,Hotel Prakash Inn,Mumbai,"Mahadeo Rade Niwas, Behind Nandjyot, Sakinaka Telephone Exchange, AK Road, Safed Pool, Andheri East, Mumbai",400072,19.098945,72.881033,https://www.booking.com/hotel/in/prakash-inn-mumbai1.en-gb.html,8487823
33670,Hotel Limestone Residency,Hyderabad,"85 Janardhan Reddy Nagar Beside SVR Men's Hostel, near HP Gas Godown, Gachibowli",500032,17.439213,78.36664,https://www.booking.com/hotel/in/capital-o-70043-limestone.en-gb.html?aid=356980&label=gog235jc-1DCAsobEIZY2FwaXRhbC1vLTcwMDQzLWxpbWVzdG9uZUgzWANobIgBAZgBCbgBGMgBDNgBA-gBAYgCAagCBLgCr-eBlQbAAgHSAiQ1OTk5OTgwZi0xZGVlLTRkMTYtYTk4Ny00MjM2YWQ0NWRmNzfYAgTgAgE&sid=c42b684e55784eb8198b4bf66ce3a3ef&dist=0&group_adults=2&keep_landing=1&sb_price_type=total&type=total&,6165962
33697,Hotel Prime Oasis Blue,Bhopal,B 25 Kasturba Nagar,462026,23.233521,77.43938,https://www.booking.com/hotel/in/capital-o-29355-oasis-blue-bhopal123456789101112.en-gb.html?aid=356980&label=gog235jc-1DCAsobEIwY2FwaXRhbC1vLTI5MzU1LW9hc2lzLWJsdWUtYmhvcGFsMTIzNDU2Nzg5MTAxMTEySDNYA2hsiAEBmAEJuAEYyAEM2AED6AEBiAIBqAIEuAKV6YGVBsACAdICJDZiODIxNDVjLTI3ZWYtNDYzYy1hMzdkLTQ2ZGExNTQ3ZDVlZNgCBOACAQ&sid=c42b684e55784eb8198b4bf66ce3a3ef&dist=0&group_adults=2&keep_landing=1&sb_price_type=total&type=total&,5026824
33698,Hotel Oasis Yellow Courtyard,Bhopal,"Courtyard, A 5 Kasturba Nagar",462024,23.233794,77.43814,https://www.booking.com/hotel/in/townhouse-713-oasis-yellow-courtyard.en-gb.html?aid=356980&label=gog235jc-1DCAsobEIkdG93bmhvdXNlLTcxMy1vYXNpcy15ZWxsb3ctY291cnR5YXJkSDNYA2hsiAEBmAEJuAEXyAEM2AED6AEBiAIBqAIDuALloOGUBsACAdICJGNkY2NiZGRlLWYzNTctNGM5Mi05ZjU1LTI3ZjRmZTY3ZmYwNtgCBOACAQ&sid=3ea2a5bed6e5b1e3efacfcdef5938993&dist=0&keep_landing=1&sb_price_type=total&type=total&,7989079
33833,Hotel Aroma Residency,Gurgaon,"Plot No. 18-P, Sector 47, Gurgaon",122002,28.428771,77.056643,https://www.booking.com/hotel/in/townhouse-861-aroma-residency.en-gb.html?aid=1288252&label=metagha-link-LUIN-hotel-8203481_dev-desktop_los-1_bw-0_dow-Thursday_defdate-1_room-0_gstadt-2_rateid-0_aud-6856523178_gacid-6642513999_mcid-10_ppa-0_clrid-0_ad-1_gstkid-0_checkin-20220602__lp-1007751_r-516357735443034618&sid=1d81d051082ef4d21cfe0a303719d01e&dest_id=-2096897;dest_type=city;dist=0;group_adults=2;group_children=0;hapos=1;hpos=1;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;srepoch=1654751397;srpvid=2af324522e4e047b;type=total;ucfs=1&#hotelTmpl,8203481
33837,Hotel AVR,Gurgaon,"9th to 11th Floor, Sapphire Mall-83, Sector-83, Gurgaon",122004,28.392561,76.967299,https://www.booking.com/hotel/in/treebo-trend-avr-gurgaon.en-gb.html?aid=2127559&label=metagha-link-LUIN-hotel-8472646_dev-desktop_los-1_bw-0_dow-Wednesday_defdate-1_room-0_gstadt-2_rateid-0_aud-0_gacid-_mcid-10_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20220518_&sid=46e902f242047c8cc0d1167937ba93dc&all_sr_blocks=847264601_351833833_2_1_0;checkin=2022-05-18;checkout=2022-05-19;dest_id=-2096897;dest_type=city;dist=0;group_adults=2;group_children=0;hapos=1;highlighted_blocks=847264601_351833833_2_1_0;hpos=1;matching_block_id=847264601_351833833_2_1_0;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;sr_pri_blocks=847264601_351833833_2_1_0__175281;srepoch=1652858879;srpvid=b5a1347fb03a0037;type=total;ucfs=1&#hotelTmpl,8472646
35098,Opal Serviced Residences (Unit Of Prohotel),Chennai,"Plot No 3, North Portion, Vinayak Avenur, Thoraipakkam, Chennai",600097,12.927482,80.23046,https://www.booking.com/hotel/in/opal-serviced-residences-unit-of-prohotel.en-gb.html?label=gen173nr-1DCAsobEIpb3BhbC1zZXJ2aWNlZC1yZXNpZGVuY2VzLXVuaXQtb2YtcHJvaG90ZWxIM1gEaGyIAQGYAQm4ARjIAQzYAQPoAQGIAgGoAgS4ArPMq5UGwAIB0gIkODI2YTBiZDctMjU0MC00Y2RmLWI2YjYtYzRjYmFiOTk5ODdh2AIE4AIB&sid=525001063c822d9d7632e624c9e38d6b&dist=0&group_adults=2&group_children=0&keep_landing=1&no_rooms=1&sb_price_type=total&type=total&,7118972
35100,Hotel Passport Inn,Bangalore,"Bharti Nagar, Hunasamaranahalli, Bangalore",562157,13.140302,77.618029,https://www.booking.com/hotel/in/passport-inn-bangalore1.en-gb.html?aid=318615&label=English_India_EN_IN_28546570345-eYW540EsJbOacWZK6kIFyAS217247105184%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atidsa-209717190505%3Alp1007765%3Ali%3Adec%3Adm&sid=525001063c822d9d7632e624c9e38d6b&dest_id=-2090174;dest_type=city;dist=0;group_adults=2;group_children=0;hapos=1;hpos=1;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;srepoch=1655367401;srpvid=2cde3a33ccb2011d;type=total;ucfs=1&#hotelTmpl,7048228
35732,OYO Flagship 75951 Spacious Studios Anjuna Beach,Goa,"H.no C-62, Anjuna, Goa",403516,15.582508,73.740446,https://www.booking.com/hotel/in/oyo-flagship-75951-spacious-studios-anjuna-beach.html?aid=318615&label=English_India_EN_IN_28546570345-eYW540EsJbOacWZK6kIFyAS217271512460%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atidsa-209717190505%3Alp1007765%3Ali%3Adec%3Adm&sid=4c2045f5b5554c2fc5602ef471e7919f&dest_id=-2088938;dest_type=city;dist=0;group_adults=2;group_children=0;hapos=1;hpos=1;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;srepoch=1655879732;srpvid=74652e59682a01e9;type=total;ucfs=1&#hotelTmpl,6810768
36393,Capital O 81418 Lime Tree,New Delhi,"Plot number 51-52, MBR Enclave, Pochanpur, Sector 23, near Durga Mata Mandir chowk, New Delhi",110077,28.558817,77.050263,https://www.booking.com/hotel/in/capital-o-81418-lime-tree.en-gb.html,7569353
36595,Art Hotel,Mumbai,"KBN Compound,Next to bhagat & Sons, Military Rd, near Sunni Masjid, Marol, Mumbai",400059,19.118852,72.886583,https://www.booking.com/hotel/in/art-mumbai1.en-gb.html,8384113
36602,Capital O 70778 Urban Stays,Jaipur,"D-33, Shanti Path, Sector 6, Jawahar Nagar, Jaipur",302004,26.89211,75.83269,https://www.booking.com/hotel/in/urban-stays.en-gb.html?label=gen173nr-1DCAsobEILdXJiYW4tc3RheXNIM1gEaGyIAQGYAQm4ARjIAQzYAQPoAQGIAgGoAgS4Apmm5ZUGwAIB0gIkOTU2NDczOTMtYThlNi00MWEyLTliNTItNzIxOTE2YmJjNmY42AIE4AIB&sid=54b96ac1014fec2e739a918f1bd53d00&dist=0&group_adults=2&group_children=0&keep_landing=1&no_rooms=1&sb_price_type=total&type=total&,5947454
36608,Hotel Aksa,Mumbai,"G-10, Santaram House, Opp Star Plus, Near Marol Naka Metro Station Gate, 4, Andheri - Kurla Rd, Marol Naka, Andheri East, Mumbai",400059,19.107929,72.879508,https://www.booking.com/hotel/in/aksa-mumbai.en-gb.html?aid=1288252&label=metagha-link-LUIN-hotel-1989891_dev-desktop_los-1_bw-1_dow-Tuesday_defdate-1_room-0_gstadt-2_rateid-0_aud-0_gacid-6642513999_mcid-10_ppa-0_clrid-0_ad-1_gstkid-0_checkin-20220621__lp-1007785_r-1140802020725549724&sid=54b96ac1014fec2e739a918f1bd53d00&checkin=2022-06-21;checkout=2022-06-22;dest_id=-2092174;dest_type=city;dist=0;group_adults=2;group_children=0;hapos=1;hpos=1;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;srepoch=1656312730;srpvid=aa97304c87df01fd;type=total;ucfs=1&#hotelTmpl,1989891
36845,OYO flagship 85057 Hotel Felicita Pride,Pune,"Aarambh building, Chicken Vicken Corner Lane, Beside Shreeram Residency, Banar - Balewadi Road, Near Balewadi Phata, Baner, Pune",411045,18.568869,73.780088,https://www.booking.com/hotel/in/oyo-flagship-85057-felicita-pride.en-gb.html?type=total&sid=0b8420a9c348e96051b0522ab8285af0&sb_price_type=total&auth_success=1&dist=0&aid=356980&label=gog235jc-1DCAsobEIhb3lvLWZsYWdzaGlwLTg1MDU3LWZlbGljaXRhLXByaWRlSDNYA2hsiAEBmAEJuAEXyAEM2AED6AEBiAIBqAIDuALOq_GUBsACAdICJDc3MWYwNTMwLWZhZjctNDk1Ny04NWFlLWEyOWI4YTlhYzQzYdgCBOACAQ&keep_landing=1&activeTab=main#availability_target,8051293
36912,Capital O 80953 White House BNB,New Delhi,"Plot no. 38,Sec 17C, Pocket-8, Dwarka, New Delhi",110078,28.589896,77.031902,https://www.booking.com/hotel/in/capital-o-80953-white-house-bnb.en-gb.html,7503355
37126,Hotel AR residency,New Delhi,"A-54, Abul Fazal Enclave, Part-1 Near Okhla Vihar Metro Station Jamia, New Delhi",110025,28.56072,77.292692,https://www.booking.com/hotel/in/a-r-residency-delhi.html?aid=356980&label=gog235jc-1DCAsobEITYS1yLXJlc2lkZW5jeS1kZWxoaUglWANobIgBAZgBJbgBGMgBDNgBA-gBAfgBAogCAagCBLgCtIj6lQbAAgHSAiQ5NzMzMDg4NS0yNmY2LTQyNTktYTBkNi0xNmM1NmRkMjFlMTfYAgTgAgE&sid=77d69aab8a0c829c25d1e4442308302e&dist=0&group_adults=2&lang=en-us&room1=A%2CA&sb_price_type=total&soz=1&type=total&lang_click=other&cdl=sv&lang_changed=1,8037053
37137,Collection O 77217 Amazing Inn,Bangalore,"No. 85/1, Buvanappa Layout, Opp. Forum Mall, Hosur Rd, Saddagunte Palya, Bangalore",560029,12.93315601,77.61066437,https://www.booking.com/hotel/in/collection-o-77217-amazing-inn.en-gb.html?label=English_India_EN_IN_28546570345-eYW540EsJbOacWZK6kIFyAS217271512460%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atidsa-209717190505%3Alp1007765%3Ali%3Adec%3Adm&sid=77d69aab8a0c829c25d1e4442308302e&gclid=CjwKCAjwk_WVBhBZEiwAUHQCmedmq8GVaYDw__tqV_JyWcB8EnqQJwRR92I7RmjKqLlFPuL-LdfuaBoChHIQAvD_BwE&aid=318615&ucfs=1&arphpl=1&checkin=2022-07-01&checkout=2022-07-02&dest_id=-2090174&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=0e52271cfb89018f&srepoch=1656653625&all_sr_blocks=692495102_285232733_2_0_0&highlighted_blocks=692495102_285232733_2_0_0&matching_block_id=692495102_285232733_2_0_0&sr_pri_blocks=692495102_285232733_2_0_0__120089&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,6924951
37325,Townhouse 1023 Sun Shine Inn,Lucknow,"Near Hanuman Mandir, Bijanaur Road, Scooter India Chauraha, Sarojini Nagar, Lucknow",226008,26.7362339,80.8667291,https://www.booking.com/hotel/in/townhouse-1023-sun-shine-inn.en-gb.html?aid=356980&label=gog235jc-1DCAsobEIcdG93bmhvdXNlLTEwMjMtc3VuLXNoaW5lLWlubkgzWANobIgBAZgBCbgBGMgBDNgBA-gBAYgCAagCBLgCgsOglQbAAgHSAiRkMTc4OGM1Mi05ZmIxLTQ2OTEtYTliNS0yYTgxMzAzYzg1OGLYAgTgAgE&sid=bb1ec3f92cdf5cefd3012c5eed2ac4d1&dist=0&keep_landing=1&sb_price_type=total&type=total&,8538798
38700,Capital O 1547 Hotel The Oasis,Bhopal,"Plot no. R, 42, Zone-II, Maharana Pratap Nagar, Bhopal - 462011",462011,23.230226,77.436789,https://www.booking.com/hotel/in/oyo-premium-mp-nagar-zone-ii.en-gb.html?aid=356980&label=gog235jc-1DCAsobEIcb3lvLXByZW1pdW0tbXAtbmFnYXItem9uZS1paUgzWANobIgBAZgBCbgBF8gBDNgBA-gBAYgCAagCA7gCybzclAbAAgHSAiQ4ZGNlOWY0ZC1hMWM4LTRlYjMtOWIyOC0zYjhmZjQzYzUxY2bYAgTgAgE&sid=3ea2a5bed6e5b1e3efacfcdef5938993&dist=0&keep_landing=1&sb_price_type=total&type=total&,1519669
40111,OYO Townhouse 340 Vijaynagar Oth,Indore,"Plot no - 28,SCM.54, Near mangal city hotels,Vijay Nagar, Indore",452010,22.753987,75.895377,https://www.booking.com/hotel/in/oyo-townhouse-340-vijaynagar-oth.en-gb.html?aid=356980&label=gog235jc-1DCAsobEIgb3lvLXRvd25ob3VzZS0zNDAtdmlqYXluYWdhci1vdGhIM1gDaGyIAQGYAQm4ARfIAQzYAQPoAQGIAgGoAgO4ArWNn5YGwAIB0gIkMGJlNDcxN2ItMzdkYS00OTUyLWI1MmUtZDg2YmQwN2U1NWU42AIE4AIB&sid=f2f3e802852ba27bf9d861efa462e39f&dist=0&keep_landing=1&sb_price_type=total&type=total&,6573456
40113,HRG Destiny Hotel Sch 54,Indore,"plot no - 04,Scm.78, Near sky earth building,Vijay Nagar, Indore",452010,22.76484,75.89632,https://www.booking.com/hotel/in/hrg-destiny-sch-54.en-gb.html?aid=318615&label=English_India_EN_IN_28546570345-eYW540EsJbOacWZK6kIFyAS217247309487%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atidsa-209717190505%3Alp1007765%3Ali%3Adec%3Adm&sid=7cf9b0575637899ab8e87adb4136afc3&dest_id=-2097803&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1657876204&srpvid=ed3d4075e7660100&type=total&ucfs=1&activeTab=main,8323744
40257,Collection O 1915 Hotel Central Park Inn,Dehradun,"Plot no.51 Opp st Joseph academy ,Rajpur road, Dehradun",248001,30.331642,78.047354,https://www.booking.com/hotel/in/oyo-rooms-rajpur-road-cni-church.en-gb.html?aid=356980&label=gog235jc-1DCAsobEIgb3lvLXJvb21zLXJhanB1ci1yb2FkLWNuaS1jaHVyY2hIM1gDaGyIAQGYAQm4ARjIAQzYAQPoAQGIAgGoAgS4AvTr05YGwAIB0gIkY2FhODg2NzAtOWMwZS00YWM0LTg0ODctMTdmZGFiNjhmZjdj2AIE4AIB&sid=eeb2b7c7cde49388b1dcfeb7b5864d87&dist=0&keep_landing=1&sb_price_type=total&type=total&,1519869
40963,Himalayan TravelGuru,Manali,"Manali, Near Hot Spring, Vashisht, Kullu, Manali",175121,32.265459,77.187712,http://www.booking.com/hotel/in/capital-o-84257-himalayan-travels.html,7975600
41169,Rohtang Heights Resorts And Spa,Manali,"Sajjanu Ville Road, Rangri, Manali",175131,32.22456,77.189161,https://www.booking.com/hotel/in/rohtang-heights-resorts-and-spa.en-gb.html?aid=356980&label=gog235jc-1DCAsobEIfcm9odGFuZy1oZWlnaHRzLXJlc29ydHMtYW5kLXNwYUgzWANobIgBAZgBCbgBGMgBDNgBA-gBAYgCAagCBLgCt6bAlgbAAgHSAiRlOWE3NjdhNy1hZGNiLTQ5YjgtYjIwNS00MjIwYTNkOTE1ZjjYAgTgAgE&sid=fd09a3665995aa7799f226028028d2f9&dist=0&keep_landing=1&sb_price_type=total&type=total&,2706021
41185,OYO 22536 Vishaak Inn,Coimbatore,"28/1 Vishak Inn apartments, Yogiram Surat Nagar, FCI Road, Ganapathy, Coimbatore",641006,11.041285,76.99187,https://www.booking.com/hotel/in/oyo-22536-vishaak-inn-coimbatore1234.en-gb.html?label=gen173nr-1DCAsobEIkb3lvLTIyNTM2LXZpc2hhYWstaW5uLWNvaW1iYXRvcmUxMjM0SDNYBGhsiAEBmAEJuAEYyAEM2AED6AEBiAIBqAIEuALI2YqWBsACAdICJDg1Yjg5NGIyLTI2ZWMtNGZiMS04MDE2LTY0OTc4ZWNiNjA0NNgCBOACAQ&sid=e2846a1a6f9947a7413664a95d903fa3&dist=0&group_adults=2&group_children=0&keep_landing=1&no_rooms=1&sb_price_type=total&type=total&#map_closed,4290875
41190,Hotel Shree Dev Villa By WB Inn,Kanpur,"24 N, Indira Nagar, Kalyanpur, Kanpur, Uttar Pradesh",208026,26.51164,80.26418,https://www.booking.com/hotel/in/shree-dev-villa-by-wb-inn.en-gb.html?aid=356980&label=gog235jc-1DCAsobEIZc2hyZWUtZGV2LXZpbGxhLWJ5LXdiLWlubkgzWANobIgBAZgBCbgBGMgBDNgBA-gBAYgCAagCBLgC5MLTlgbAAgHSAiQzZTNiMDdhOS1hNWI0LTQ1YjMtYjBmMC04MzU0MGMzMmU2MmLYAgTgAgE&sid=078556a20d29add6c9fa4d9805cc8bd4&dist=0&keep_landing=1&sb_price_type=total&type=total&,8220374
41192,Airport Annex,Mumbai,"Akruti Annex Building MIDC Road No.7 Andheri East Next to Akruti trade centre, Mumbai",400093,19.1177681,72.8718903,https://www.booking.com/hotel/in/arma-galaxy.en-gb.html?aid=318615&label=English_India-EN-IN-131246332484-GlhvYPNs3xAZ97RJq%2Ac3MwS562363087338%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi2135929440%3Atidsa-1403086274596%3Alp1007765%3Ali%3Adec%3Adm&sid=689330fabf8a57a60d450aed0c63685b&dest_id=-2092174;dest_type=city;dist=0;group_adults=2;group_children=0;hapos=1;hpos=1;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;srepoch=1658203110;srpvid=eee11bf25c5c00f4;type=total;ucfs=1&#hotelTmpl,282501
41205,Townhouse OAK Xen Suites,Kolkata,"AS/275,BLOCK-A, SIDDHA XANADU,RAJARHAT MAIN ROAD, Kolkata",700135,22.63378,88.4675,https://www.booking.com/hotel/in/the-xen-suites-rajarhat-kolkata.html?aid=356980&label=gog235jc-1DCAsobEIfdGhlLXhlbi1zdWl0ZXMtcmFqYXJoYXQta29sa2F0YUglWANobIgBAZgBJbgBGMgBDNgBA-gBAfgBAogCAagCBLgCsOf4lgbAAgHSAiRmODUxYzhlMi1mY2ZlLTQ0YzUtYTA3YS04NTBhZWEwNWIyZGbYAgTgAgE&sid=5ed4a63e641c999ada5324aef7bae5ef&dist=0&lang=en-us&room1=A%2CA&sb_price_type=total&soz=1&type=total&lang_click=other&cdl=sv&lang_changed=1,8017758
41369,Treebo Trend Amber International,Mumbai,"S11, JN Marshall BLdg, Andheri Kurla Road, cts no. 731, Mohili village, Near Akruti nagar, Orchid Park, sakinaka, Andheri East, Mumbai",400072,19.1017,72.8845,https://www.booking.com/hotel/in/amber-international.en-gb.html?aid=356980&label=gog235jc-1DCAsobEITYW1iZXItaW50ZXJuYXRpb25hbEgzWANobIgBAZgBCbgBGMgBDNgBA-gBAYgCAagCBLgCru7qlQbAAgHSAiQwZmE4ZGQ0NS00NzgzLTRiNTMtOWRiNy00NDI1NTYwMDU2YWLYAgTgAgE&sid=689330fabf8a57a60d450aed0c63685b&dist=0&group_adults=2&group_children=0&keep_landing=1&no_rooms=1&sb_price_type=total&type=total&,2638926
41428,Morjim Hermitage,Goa,"H.No. 1401 TEMB wada ,Morjim ,North Goa",403512,15.62289,73.732239,https://www.booking.com/hotel/in/morjim-hermitage.en-gb.html,632094
41429,Srikrishna Paradise Hotel Airoli,Mumbai,"No.X-1/2, Near Vitava , T.T.C. Industrial Area, Ganpati Pada Near Vitava Kalwa, Octroi Naka, Thane - Belapur Rd, Navi Mumbai",400605,19.18538,72.99306,https://www.booking.com/hotel/in/srikrishna-paradise-thane.en-gb.html?aid=1288252&label=metagha-link-LUIN-hotel-7624717_dev-desktop_los-1_bw-1_dow-Thursday_defdate-1_room-0_gstadt-2_rateid-0_aud-0_gacid-6642513999_mcid-10_ppa-0_clrid-0_ad-1_gstkid-0_checkin-20220728__lp-1007765_r-513925235362196411&sid=2a1ab45aa705dfc59d0469a03c726d6f&all_sr_blocks=762471702_333360824_2_41_0;checkin=2022-07-28;checkout=2022-07-29;dest_id=-2112952;dest_type=city;dist=0;group_adults=2;group_children=0;hapos=1;highlighted_blocks=762471702_333360824_2_41_0;hpos=1;matching_block_id=762471702_333360824_2_41_0;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;sr_pri_blocks=762471702_333360824_2_41_0__180000;srepoch=1658925671;srpvid=ba5259337b73080f;type=total;ucfs=1&#hotelTmpl,7624717
41455,FabHotel Narula,Dehradun,"73, Saharanpur Rd, near Saharanpur Chowk, Arhat Bazaar, Lakkhi Bagh",248001,30.3165607,78.0260015,https://www.booking.com/hotel/in/treebo-narulas.tl.html,2824520
41492,Townhouse OAK The Middleton,Bhubaneswar,"Plot No - 313, District Center, Chandrasekharpur, Bhubaneswar",751016,20.32572,85.81905,https://www.booking.com/hotel/in/collection-o-50324-the-middleton-bhubaneswar.html?aid=1288254&label=Share-G6cWVD%401654488247&sid=94758511b4fb0a77614ca4fc1b587f25&dest_id=-2091695&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1658988985&srpvid=b3d92c1b621101a4&type=total&ucfs=1&activeTab=main,6787792
41508,Hotel Pride Inn Shirdi,Shirdi,"MH SH 10, Shivaji Nagar,Opp New Prasadalaya Shirdi new ring road, Shirdi",423109,19.767114,74.471943,https://www.booking.com/hotel/in/pride-inn-shirdi-shirdi1.en-gb.html?aid=1288252&label=metagha-link-LUIN-hotel-2176685_dev-desktop_los-1_bw-3_dow-Tuesday_defdate-1_room-0_gstadt-2_rateid-0_aud-0_gacid-6642513999_mcid-10_ppa-0_clrid-0_ad-1_gstkid-0_checkin-20220719__lp-1007785_r-1505079427660051576&sid=840b561aa00d81ef2f0a9ca66207e0fe&dest_id=-2111115;dest_type=city;dist=0;group_adults=2;group_children=0;hapos=1;hpos=1;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;srepoch=1659329444;srpvid=10a422111fcd024e;type=total;ucfs=1&#hotelTmpl,2176685
41511,Treebo Trend Hotel Sai Bansi Residency,Mumbai,"Plot-C-105/C-106, MIDC Industrial Area, Turbhe, Navi Mumbai, Mumbai",400703,19.081189,73.028803,https://www.booking.com/hotel/in/sai-bansi-residency.en-gb.html,7126780
41536,Hotel Amber Palace Mumbai Central,Mumbai,"253-255 DUNCAN ROAD BESIDE UNION BANK (DUNCAN ROAD)NEAR TWO TANK POLICE STATION, Mumbai",400008,18.9622858,72.8286528,https://www.booking.com/hotel/in/treebo-amber-palace.en-gb.html?aid=356980&label=gog235jc-1DCAsobEITdHJlZWJvLWFtYmVyLXBhbGFjZUgzWANobIgBAZgBCbgBGMgBDNgBA-gBAYgCAagCBLgCo8SdlwbAAgHSAiRlYmIxNzIyZS1jZDk5LTQzYWEtODc0OS1lZDIyNmU4ZGQ3OWTYAgTgAgE&sid=840b561aa00d81ef2f0a9ca66207e0fe&dist=0&group_adults=2&group_children=0&keep_landing=1&no_rooms=1&sb_price_type=total&type=total&,3286308
